Epoca;Train_Total;Train_Img_mse;Train_Adv_mse;Val_Total;Val_Img_mse;Val_Adv_mse
36;0.01706567739269563;0.01706567739269563;2.65519574710301;0.015800917986780405;0.015800917986780405;3.3596402406692505
37;0.016531726079327718;0.016531726079327718;3.1596527099609375;0.015292720636352897;0.015292720636352897;3.4635634422302246
38;0.016112045517989566;0.016112045517989566;3.403137581689017;0.015198478009551764;0.015198478009551764;3.8486708402633667
39;0.01625001896172762;0.01625001896172762;3.357332706451416;0.014994865981861949;0.014994865981861949;3.932024359703064
40;0.015842618021581854;0.015842618021581854;3.49078563281468;0.014775160234421492;0.014775160234421492;4.213641822338104
41;0.014749191967504365;0.014749191967504365;3.4679781028202603;0.014346321113407612;0.014346321113407612;4.371248245239258
42;0.01445739556636129;0.01445739556636129;3.400521056992667;0.013983722077682614;0.013983722077682614;4.3373003005981445
43;0.014632805117538996;0.014632805117538996;4.146289212363107;0.013366903644055128;0.013366903644055128;4.639232814311981
44;0.014279755763709545;0.014279755763709545;3.8505867208753313;0.013132654828950763;0.013132654828950763;5.085878312587738
45;0.013940713900540556;0.013940713900540556;3.951920066561018;0.01342785800807178;0.01342785800807178;5.314868271350861
46;0.01458290232611554;0.01458290232611554;3.6415225097111295;0.013091661967337132;0.013091661967337132;5.122264802455902
47;0.013788891956210136;0.013788891956210136;3.555786575589861;0.012962064938619733;0.012962064938619733;5.278202712535858
48;0.013414995611778327;0.013414995611778327;4.3745326314653665;0.012891706079244614;0.012891706079244614;5.538432538509369
49;0.012837088001625878;0.012837088001625878;3.9756601537976946;0.012302810791879892;0.012302810791879892;5.776964068412781
50;0.013115660420485906;0.013115660420485906;5.3561533859797885;0.012484624981880188;0.012484624981880188;5.667116045951843
51;0.013536817394196987;0.013536817394196987;4.1269731521606445;0.012277384754270315;0.012277384754270315;5.624824166297913
52;0.014184291607567243;0.014184291607567243;4.139731100627354;0.012044614180922508;0.012044614180922508;5.790889263153076
53;0.012955069275838988;0.012955069275838988;4.631799186979022;0.011887392261996865;0.011887392261996865;6.0663769245147705
54;0.012555566084172045;0.012555566084172045;4.673584529331753;0.011775981169193983;0.011775981169193983;5.757413387298584
55;0.012093165357198035;0.012093165357198035;4.69107723236084;0.011490133358165622;0.011490133358165622;5.773084223270416
56;0.011734753181891782;0.011734753181891782;4.320787497929165;0.01109938696026802;0.01109938696026802;6.010851860046387
57;0.011359866841563157;0.011359866841563157;5.832773378917149;0.011093114037066698;0.011093114037066698;6.01734459400177
58;0.015112134228859628;0.015112134228859628;4.466316495622907;0.010875721694901586;0.010875721694901586;6.191653728485107
59;0.012563161019768034;0.012563161019768034;4.982270581381662;0.011829385301098228;0.011829385301098228;6.074936747550964
60;0.012131521611341409;0.012131521611341409;5.0699371610369;0.01107288314960897;0.01107288314960897;6.543661594390869
61;0.011492433159479074;0.011492433159479074;5.465082577296665;0.010614121798425913;0.010614121798425913;6.452501535415649
62;0.011001982060926301;0.011001982060926301;5.400231293269566;0.010523240081965923;0.010523240081965923;6.664064168930054
63;0.010622237010725908;0.010622237010725908;5.200812952859061;0.010353706777095795;0.010353706777095795;6.538956880569458
64;0.011257258243858814;0.011257258243858814;5.238394669124058;0.010114489123225212;0.010114489123225212;6.122854590415955
65;0.011012474341051919;0.011012474341051919;5.252834115709577;0.010246753226965666;0.010246753226965666;6.251111149787903
66;0.010936121456325054;0.010936121456325054;5.23004995073591;0.010157923912629485;0.010157923912629485;6.126116037368774
67;0.010817443153687887;0.010817443153687887;5.6393141746521;0.009769115829840302;0.009769115829840302;6.3963481187820435
68;0.010306621103414468;0.010306621103414468;5.585512093135288;0.009800130734220147;0.009800130734220147;6.719898581504822
69;0.009890996717980929;0.009890996717980929;5.760926314762661;0.009823535801842809;0.009823535801842809;6.669993162155151
