Epoca;Train_Total;Train_Img_mse;Train_Adv_mse;Val_Total;Val_Img_mse;Val_Adv_mse
103;0.016285853061292852;0.016285853061292852;4.60260728427342;0.015793821308761835;0.015793821308761835;5.052034616470337
104;0.01876469116125788;0.01876469116125788;4.056586606161935;0.016536221373826265;0.016536221373826265;4.735488295555115
105;0.01807757081197841;0.01807757081197841;4.571186423301697;0.01668151607736945;0.01668151607736945;5.026613295078278
106;0.016522191864039217;0.016522191864039217;4.679629462105887;0.016362155554816127;0.016362155554816127;4.955586731433868
107;0.01576456321137292;0.01576456321137292;4.348519768033709;0.01562763936817646;0.01562763936817646;5.316745936870575
108;0.01914068910160235;0.01914068910160235;4.088360479899815;0.015886771958321333;0.015886771958321333;4.959266245365143
109;0.015526397952011653;0.015526397952011653;4.645374536514282;0.015309838810935616;0.015309838810935616;5.447808563709259
110;0.015670758405966417;0.015670758405966417;4.471132397651672;0.01551940105855465;0.01551940105855465;5.703668653964996
111;0.01507803811026471;0.01507803811026471;4.982325690133231;0.015279660699889064;0.015279660699889064;5.595004320144653
112;0.01617939131600516;0.01617939131600516;4.511947052819388;0.015346224419772625;0.015346224419772625;5.866113841533661
113;0.016281771340540478;0.016281771340540478;4.9144808905465265;0.015397351235151291;0.015397351235151291;5.562271296977997
114;0.015517405101231166;0.015517405101231166;4.445470264979771;0.014996034558862448;0.014996034558862448;5.684395849704742
115;0.015966392255255153;0.015966392255255153;4.771692003522601;0.015412835869938135;0.015412835869938135;5.307885050773621
116;0.016919601442558423;0.016919601442558423;4.4975584745407104;0.015667644562199712;0.015667644562199712;4.502524375915527
117;0.016204929777554104;0.016204929777554104;4.980411325182233;0.015916080679744482;0.015916080679744482;4.55291610956192
118;0.015991259632366046;0.015991259632366046;4.606525080544608;0.015627956483513117;0.015627956483513117;5.134438633918762
119;0.016043461726180146;0.016043461726180146;4.857152870723179;0.015643158461898565;0.015643158461898565;5.412593245506287
120;0.015836397718105997;0.015836397718105997;5.581256832395281;0.015387683408334851;0.015387683408334851;5.753205895423889
121;0.015877858203436648;0.015877858203436648;5.253204345703125;0.015412495005875826;0.015412495005875826;6.122232556343079
122;0.015272792295685836;0.015272792295685836;5.004814761025565;0.014869067119434476;0.014869067119434476;6.54425311088562
123;0.015633524927709783;0.015633524927709783;4.971250585147312;0.014802653342485428;0.014802653342485428;6.865860939025879
124;0.016356064405824457;0.016356064405824457;5.03801873752049;0.015033058123663068;0.015033058123663068;6.482901453971863
125;0.01590406335890293;0.01590406335890293;5.63488963672093;0.015198517357930541;0.015198517357930541;6.317079842090607
126;0.015291766130498477;0.015291766130498477;5.735494613647461;0.01488874014467001;0.01488874014467001;6.536862671375275
127;0.015413908287882805;0.015413908287882805;5.501650197165353;0.01504794042557478;0.01504794042557478;6.57631653547287
128;0.016029820511383668;0.016029820511383668;4.692157098225185;0.015246754977852106;0.015246754977852106;5.853435516357422
129;0.016316132886069163;0.016316132886069163;5.083619322095599;0.015593898249790072;0.015593898249790072;6.0309014320373535
130;0.016660004322017943;0.016660004322017943;5.298375742776053;0.015387201681733131;0.015387201681733131;6.60831493139267
131;0.015595022855060441;0.015595022855060441;6.297243084226336;0.015147411730140448;0.015147411730140448;6.277222990989685
132;0.015710874061499323;0.015710874061499323;5.1904003620147705;0.015210977988317609;0.015210977988317609;6.0767399072647095
133;0.015944233563329493;0.015944233563329493;5.341981104442051;0.01527765579521656;0.01527765579521656;6.331158876419067
134;0.015802220441401005;0.015802220441401005;5.633274078369141;0.015534622361883521;0.015534622361883521;6.713883578777313
135;0.014820909792823451;0.014820909792823451;5.478369780949184;0.014986251015216112;0.014986251015216112;6.751577734947205
136;0.014707227636660849;0.014707227636660849;6.10877125603812;0.014824193203821778;0.014824193203821778;6.937860310077667
137;0.016334375499614646;0.016334375499614646;5.355435882295881;0.015114148613065481;0.015114148613065481;6.372260808944702
138;0.015744741606925215;0.015744741606925215;5.235200847898211;0.015400078613311052;0.015400078613311052;6.579745292663574
139;0.01547777240297624;0.01547777240297624;6.071488448551723;0.015273002907633781;0.015273002907633781;6.300358295440674
140;0.015584291624171394;0.015584291624171394;5.96914952141898;0.01546717039309442;0.01546717039309442;5.864250838756561
141;0.015306985670966762;0.015306985670966762;5.114287802151272;0.014638197608292103;0.014638197608292103;5.935977578163147
142;0.01550077966281346;0.01550077966281346;5.579482351030622;0.014571551233530045;0.014571551233530045;6.078180909156799
143;0.01470537536910602;0.01470537536910602;6.040414673941476;0.014365785755217075;0.014365785755217075;7.131648123264313
144;0.015095930679568223;0.015095930679568223;6.177326338631766;0.014463653787970543;0.014463653787970543;7.099562406539917
145;0.01645138580352068;0.01645138580352068;5.7052018983023505;0.014897275483235717;0.014897275483235717;6.5748918652534485
146;0.015872035707746233;0.015872035707746233;5.541947569165911;0.015031396178528666;0.015031396178528666;7.218463778495789
147;0.01482452532010419;0.01482452532010419;6.631756782531738;0.014494795352220535;0.014494795352220535;7.720162332057953
148;0.014678833474005972;0.014678833474005972;7.344342947006226;0.014259682968258858;0.014259682968258858;7.759457349777222
149;0.015009675840181964;0.015009675840181964;5.851932661873954;0.014327663695439696;0.014327663695439696;7.35382616519928
150;0.01585018980715956;0.01585018980715956;5.435344082968576;0.014774753246456385;0.014774753246456385;7.201725721359253
151;0.014559870984937464;0.014559870984937464;6.120295660836356;0.014519716380164027;0.014519716380164027;6.992604970932007
152;0.014387374477727073;0.014387374477727073;5.862361124583653;0.01439681532792747;0.01439681532792747;7.056804001331329
153;0.015762579760381153;0.015762579760381153;6.612745080675397;0.014533264329656959;0.014533264329656959;7.2254562973976135
154;0.015040847738938672;0.015040847738938672;5.458468675613403;0.014521518955007195;0.014521518955007195;6.977238893508911
155;0.0158391556303416;0.0158391556303416;5.731145790645054;0.014920005574822426;0.014920005574822426;6.406527757644653
156;0.01712656579911709;0.01712656579911709;6.131803682872227;0.015366142150014639;0.015366142150014639;6.2452433705329895
157;0.01546989062002727;0.01546989062002727;6.155084712164743;0.015266414964571595;0.015266414964571595;6.780757009983063
158;0.01681269785123212;0.01681269785123212;6.032181910106114;0.0152187820058316;0.0152187820058316;7.092470467090607
159;0.01605397409626416;0.01605397409626416;5.845923287527902;0.015158661641180515;0.015158661641180515;6.796322226524353
160;0.015381539506571633;0.015381539506571633;6.669205461229597;0.015064116567373276;0.015064116567373276;6.468318402767181
161;0.01605984488768237;0.01605984488768237;5.640446833201817;0.015036059776321054;0.015036059776321054;6.46453332901001
162;0.014481257913368089;0.014481257913368089;5.8296175343649725;0.014114234363660216;0.014114234363660216;6.830978691577911
163;0.014491187009428228;0.014491187009428228;6.139489923204694;0.01416818331927061;0.01416818331927061;7.099478244781494
164;0.015094074553677015;0.015094074553677015;6.203221797943115;0.014222955098375678;0.014222955098375678;7.182569682598114
165;0.014832270198634692;0.014832270198634692;5.593198614461081;0.014071137178689241;0.014071137178689241;6.963432550430298
166;0.014118432998657227;0.014118432998657227;5.9275039945329935;0.013869252055883408;0.013869252055883408;6.958997964859009
167;0.014484452615891184;0.014484452615891184;6.8348343031747;0.014176859753206372;0.014176859753206372;6.326279282569885
168;0.016032273215906962;0.016032273215906962;6.265114852360317;0.014822040917351842;0.014822040917351842;6.237347960472107
169;0.015309672536594527;0.015309672536594527;6.375557899475098;0.01496718660928309;0.01496718660928309;6.667988717556
170;0.014300075492688588;0.014300075492688588;6.382009131567819;0.014007692690938711;0.014007692690938711;6.720243275165558
171;0.014046112075448036;0.014046112075448036;6.272415637969971;0.013909912202507257;0.013909912202507257;6.922289729118347
172;0.01709154195019177;0.01709154195019177;6.663329873766218;0.014825525460764766;0.014825525460764766;7.164008855819702
173;0.015276447736791201;0.015276447736791201;6.574048110416958;0.0149647225625813;0.0149647225625813;7.490835547447205
174;0.014736435376107693;0.014736435376107693;6.314722265516009;0.01466507208533585;0.01466507208533585;7.77709174156189
175;0.015932096833629266;0.015932096833629266;6.625835418701172;0.014867831021547318;0.014867831021547318;7.823100566864014
176;0.017210667952895164;0.017210667952895164;6.399685042245047;0.015017566969618201;0.015017566969618201;7.485186457633972
177;0.014470782530094897;0.014470782530094897;7.763003894260952;0.014328742399811745;0.014328742399811745;7.696461081504822
178;0.015260290088398116;0.015260290088398116;5.858396666390555;0.014604047173634171;0.014604047173634171;7.770638465881348
179;0.015114931256643363;0.015114931256643363;6.610478809901646;0.014824337558820844;0.014824337558820844;7.377404153347015
180;0.015145544095763139;0.015145544095763139;6.243638787950788;0.014707118039950728;0.014707118039950728;7.9309093952178955
181;0.014825937205127307;0.014825937205127307;7.291852746691022;0.0147546143271029;0.0147546143271029;7.978021681308746
182;0.014238940684923105;0.014238940684923105;5.827135154179165;0.014342403272166848;0.014342403272166848;7.681514024734497
183;0.014469858791146959;0.014469858791146959;6.183824743543353;0.014393158024176955;0.014393158024176955;7.503602087497711
184;0.014428812744362014;0.014428812744362014;5.971083436693464;0.014353113016113639;0.014353113016113639;7.569531083106995
185;0.014580640409673964;0.014580640409673964;5.711516269615719;0.014307180186733603;0.014307180186733603;7.740291118621826
